eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0.0,-135.0,84,0.1,0,10,4
1,0.1,0.31,0.5,10.0,-110.25,105,0.1,0,10,4
2,0.1,0.31,0.5,10.0,-59.0,14,0.1,0,10,4
3,0.1,0.31,0.5,14.0,-68.25,33,0.1,0,10,4
4,0.1,0.31,0.5,14.75,-30.75,48,0.1,0,10,4
5,0.1,0.31,0.5,17.0,38.75,16,0.1,0,10,4
6,0.1,0.31,0.5,25.75,39.0,17,0.1,0,10,4
7,0.1,0.31,0.5,21.25,34.5,25,0.1,0,10,4
8,0.1,0.31,0.5,20.75,36.0,24,0.1,0,10,4
9,0.1,0.31,0.5,27.25,29.5,51,0.1,0,10,4
10,0.1,0.31,0.5,23.0,31.5,40,0.1,0,10,4
11,0.1,0.31,0.5,23.5,-12.5,20,0.1,0,10,4
12,0.1,0.31,0.5,25.5,31.0,29,0.1,0,10,4
13,0.1,0.31,0.5,23.5,26.5,55,0.1,0,10,4
14,0.1,0.31,0.5,25.75,39.25,15,0.1,0,10,4
15,0.1,0.31,0.5,22.5,25.5,63,0.1,0,10,4
16,0.1,0.31,0.5,23.5,27.75,47,0.1,0,10,4
17,0.1,0.31,0.5,26.25,39.5,15,0.1,0,10,4
18,0.1,0.31,0.5,22.0,37.25,21,0.1,0,10,4
19,0.1,0.31,0.5,23.75,30.5,41,0.1,0,10,4
20,0.1,0.31,0.5,22.25,81.0,44,0.1,1,10,4
21,0.1,0.31,0.5,32.5,89.25,14,0.1,1,10,4
22,0.1,0.31,0.5,25.5,86.0,26,0.1,1,10,4
23,0.1,0.31,0.5,33.0,-13.0,20,0.1,0,10,4
24,0.1,0.31,0.5,27.75,42.75,9,0.1,0,10,4
25,0.1,0.31,0.5,21.25,85.5,36,0.1,1,10,4
26,0.1,0.31,0.5,25.75,91.5,11,0.1,1,10,4
27,0.1,0.31,0.5,25.0,42.75,9,0.1,0,10,4
28,0.1,0.31,0.5,26.25,89.75,17,0.1,1,10,4
29,0.1,0.31,0.5,20.75,90.75,12,0.1,1,10,4
30,0.1,0.31,0.5,28.25,91.75,10,0.1,1,10,4
31,0.1,0.31,0.5,25.25,92.0,10,0.1,1,10,4
32,0.1,0.31,0.5,22.75,91.75,10,0.1,1,10,4
33,0.1,0.31,0.5,26.25,91.25,12,0.1,1,10,4
34,0.1,0.31,0.5,28.5,90.75,11,0.1,1,10,4
35,0.1,0.31,0.5,22.25,89.5,19,0.1,1,10,4
36,0.1,0.31,0.5,25.75,91.75,11,0.1,1,10,4
37,0.1,0.31,0.5,28.75,92.0,10,0.1,1,10,4
38,0.1,0.31,0.5,22.75,87.5,23,0.1,1,10,4
39,0.1,0.31,0.5,26.0,87.25,26,0.1,1,10,4
40,0.1,0.31,0.5,29.5,88.75,22,0.1,1,10,4
41,0.1,0.31,0.5,23.5,92.0,10,0.1,1,10,4
42,0.1,0.31,0.5,24.75,39.25,21,0.1,0,10,4
43,0.1,0.31,0.5,30.75,91.75,10,0.1,1,10,4
44,0.1,0.31,0.5,21.75,90.25,14,0.1,1,10,4
45,0.1,0.31,0.5,24.75,91.5,11,0.1,1,10,4
46,0.1,0.31,0.5,30.0,92.0,10,0.1,1,10,4
47,0.1,0.31,0.5,25.5,89.0,19,0.1,1,10,4
48,0.1,0.31,0.5,25.5,90.75,15,0.1,1,10,4
49,0.1,0.31,0.5,28.5,-5.75,9,0.1,0,10,4
50,0.1,0.31,0.5,27.0,-6.25,9,0.1,0,10,4
51,0.1,0.31,0.5,22.75,-8.0,18,0.1,0,10,4
52,0.1,0.31,0.5,21.0,-11.5,22,0.1,0,10,4
53,0.1,0.31,0.5,19.5,-7.75,10,0.1,0,10,4
54,0.1,0.31,0.5,20.5,-18.0,53,0.1,0,10,4
55,0.1,0.31,0.5,22.25,35.5,40,0.1,0,10,4
56,0.1,0.31,0.5,22.25,38.25,22,0.1,0,10,4
57,0.1,0.31,0.5,22.0,42.25,10,0.1,0,10,4
58,0.1,0.31,0.5,26.0,-72.0,448,0.1,0,10,4
59,0.1,0.31,0.5,19.5,15.25,112,0.1,0,10,4
60,0.1,0.31,0.5,25.25,40.75,14,0.1,0,10,4
61,0.1,0.31,0.5,25.75,-26.0,281,0.1,0,10,4
62,0.1,0.31,0.5,18.75,25.75,73,0.1,0,10,4
63,0.1,0.31,0.5,25.5,-29.0,93,0.1,0,10,4
64,0.1,0.31,0.5,25.75,29.75,58,0.1,0,10,4
65,0.1,0.31,0.5,19.0,-27.75,288,0.1,0,10,4
66,0.1,0.31,0.5,23.0,23.75,69,0.1,0,10,4
67,0.1,0.31,0.5,25.5,40.0,17,0.1,0,10,4
68,0.1,0.31,0.5,22.25,-9.0,12,0.1,0,10,4
69,0.1,0.31,0.5,24.0,28.25,56,0.1,0,10,4
70,0.1,0.31,0.5,25.25,42.0,10,0.1,0,10,4
71,0.1,0.31,0.5,21.75,-2.25,182,0.1,0,10,4
72,0.1,0.31,0.5,22.5,41.75,10,0.1,0,10,4
73,0.1,0.31,0.5,27.5,-20.0,226,0.1,0,10,4
74,0.1,0.31,0.5,23.0,12.75,123,0.1,0,10,4
75,0.1,0.31,0.5,23.5,32.75,32,0.1,0,10,4
76,0.1,0.31,0.5,24.5,30.5,49,0.1,0,10,4
77,0.1,0.31,0.5,22.25,34.5,24,0.1,0,10,4
78,0.1,0.31,0.5,24.75,39.25,18,0.1,0,10,4
79,0.1,0.31,0.5,25.25,39.75,16,0.1,0,10,4
80,0.1,0.31,0.5,21.75,-4.75,195,0.1,0,10,4
81,0.1,0.31,0.5,24.75,23.75,81,0.1,0,10,4
82,0.1,0.31,0.5,25.25,27.25,65,0.1,0,10,4
83,0.1,0.31,0.5,22.0,-18.25,249,0.1,0,10,4
84,0.1,0.31,0.5,24.25,29.25,59,0.1,0,10,4
85,0.1,0.31,0.5,25.25,30.0,57,0.1,0,10,4
86,0.1,0.31,0.5,22.0,13.5,123,0.1,0,10,4
87,0.1,0.31,0.5,24.0,37.5,25,0.1,0,10,4
88,0.1,0.31,0.5,25.5,38.0,25,0.1,0,10,4
89,0.1,0.31,0.5,23.5,-7.75,10,0.1,0,10,4
90,0.1,0.31,0.5,24.5,-12.25,220,0.1,0,10,4
91,0.1,0.31,0.5,24.75,26.75,70,0.1,0,10,4
92,0.1,0.31,0.5,23.25,34.5,39,0.1,0,10,4
93,0.1,0.31,0.5,23.25,42.75,10,0.1,0,10,4
94,0.1,0.31,0.5,24.25,11.75,130,0.1,0,10,4
95,0.1,0.31,0.5,21.5,79.0,61,0.1,1,10,4
96,0.1,0.31,0.5,27.5,90.25,15,0.1,1,10,4
97,0.1,0.31,0.5,27.0,92.0,10,0.1,1,10,4
98,0.1,0.31,0.5,24.25,90.5,14,0.1,1,10,4
99,0.1,0.31,0.5,22.25,-5.5,11,0.1,0,10,4
100,0.1,0.31,0.5,23.0,-60.25,29,0.1,0,10,4
101,0.1,0.31,0.5,20.25,-6.5,15,0.1,0,10,4
102,0.1,0.31,0.5,19.25,-22.0,59,0.1,0,10,4
103,0.1,0.31,0.5,20.5,35.5,25,0.1,0,10,4
104,0.1,0.31,0.5,22.25,40.75,13,0.1,0,10,4
105,0.1,0.31,0.5,22.5,34.75,38,0.1,0,10,4
106,0.1,0.31,0.5,22.25,38.0,18,0.1,0,10,4
107,0.1,0.31,0.5,22.5,40.5,12,0.1,0,10,4
108,0.1,0.31,0.5,23.5,38.75,22,0.1,0,10,4
109,0.1,0.31,0.5,21.0,9.0,136,0.1,0,10,4
110,0.1,0.31,0.5,24.5,-14.25,28,0.1,0,10,4
111,0.1,0.31,0.5,25.5,34.25,40,0.1,0,10,4
112,0.1,0.31,0.5,19.75,-12.25,226,0.1,0,10,4
113,0.1,0.31,0.5,23.5,33.25,44,0.1,0,10,4
114,0.1,0.31,0.5,24.75,33.25,43,0.1,0,10,4
115,0.1,0.31,0.5,20.0,37.25,28,0.1,0,10,4
116,0.1,0.31,0.5,24.0,36.25,30,0.1,0,10,4
117,0.1,0.31,0.5,25.25,41.25,12,0.1,0,10,4
118,0.1,0.31,0.5,19.75,35.25,36,0.1,0,10,4
119,0.1,0.31,0.5,23.0,41.5,14,0.1,0,10,4
120,0.1,0.31,0.5,25.25,41.0,13,0.1,0,10,4
121,0.1,0.31,0.5,20.75,27.5,67,0.1,0,10,4
122,0.1,0.31,0.5,22.25,19.75,98,0.1,0,10,4
123,0.1,0.31,0.5,25.5,34.5,38,0.1,0,10,4
124,0.1,0.31,0.5,20.75,37.25,27,0.1,0,10,4
125,0.1,0.31,0.5,21.25,16.75,110,0.1,0,10,4
126,0.1,0.31,0.5,25.0,33.0,45,0.1,0,10,4
127,0.1,0.31,0.5,21.5,10.25,136,0.1,0,10,4
128,0.1,0.31,0.5,22.0,0.5,174,0.1,0,10,4
129,0.1,0.31,0.5,24.5,-29.5,295,0.1,0,10,4
130,0.1,0.31,0.5,22.25,23.75,82,0.1,0,10,4
131,0.1,0.31,0.5,21.75,36.25,32,0.1,0,10,4
132,0.1,0.31,0.5,24.5,42.75,10,0.1,0,10,4
133,0.1,0.31,0.5,22.25,31.5,51,0.1,0,10,4
134,0.1,0.31,0.5,21.0,42.75,11,0.1,0,10,4
135,0.1,0.31,0.5,23.0,34.0,40,0.1,0,10,4
136,0.1,0.31,0.5,23.25,29.75,56,0.1,0,10,4
137,0.1,0.31,0.5,22.5,30.25,52,0.1,0,10,4
138,0.1,0.31,0.5,23.5,34.25,38,0.1,0,10,4
139,0.1,0.31,0.5,22.75,43.0,10,0.1,0,10,4
140,0.1,0.31,0.5,23.25,-16.25,46,0.1,0,10,4
141,0.1,0.31,0.5,21.5,-9.75,17,0.1,0,10,4
142,0.1,0.31,0.5,21.0,40.75,14,0.1,0,10,4
143,0.1,0.31,0.5,24.5,39.5,19,0.1,0,10,4
144,0.1,0.31,0.5,22.0,-8.0,208,0.1,0,10,4
145,0.1,0.31,0.5,21.5,41.0,12,0.1,0,10,4
146,0.1,0.31,0.5,24.25,25.5,75,0.1,0,10,4
147,0.1,0.31,0.5,22.75,8.75,142,0.1,0,10,4
148,0.1,0.31,0.5,21.25,25.5,75,0.1,0,10,4
